text,label
The serum concentration of DB01074 can be decreased when it is combined with DB00559,training
The serum concentration of DB08896 can be decreased when it is combined with DB08881,training
The serum concentration of DB08864 can be decreased when it is combined with DB00485,training
The serum concentration of DB01026 can be decreased when it is combined with DB09280,training
The serum concentration of DB09082 can be decreased when it is combined with DB08899,training
The serum concentration of DB09083 can be decreased when it is combined with DB08899,training
The serum concentration of DB09040 can be decreased when it is combined with DB01320,training
The serum concentration of DB09041 can be decreased when it is combined with DB01320,training
The serum concentration of DB00896 can be decreased when it is combined with DB00648,training
The serum concentration of DB01028 can be decreased when it is combined with DB09280,training
The serum concentration of DB00757 can be decreased when it is combined with DB01609,training
The serum concentration of DB00215 can be decreased when it is combined with DB09280,training
The serum concentration of DB00635 can be decreased when it is combined with DB01320,training
